fpr,tpr
0.0029333333333333,0.0034222222222222
0.0029333333333333,0.0034666666666666
0.0029333333333333,0.0035111111111111
0.0030666666666666,0.0035111111111111
0.0030666666666666,0.0035555555555555
0.0032,0.0035555555555555
0.0033333333333333,0.0035555555555555
0.0033333333333333,0.0036
0.0033333333333333,0.0036444444444444
0.0033333333333333,0.0036888888888888
0.0034666666666666,0.0036888888888888
0.0034666666666666,0.0037333333333333
0.0036,0.0037333333333333
0.0036,0.0037777777777777
0.0036,0.0038222222222222
0.0036,0.0038666666666666
0.0036,0.0039111111111111
0.0036,0.0039555555555555
0.0037333333333333,0.0039555555555555
0.0037333333333333,0.004
0.0037333333333333,0.0040444444444444
0.0037333333333333,0.0040888888888888
0.0037333333333333,0.0041333333333333
0.0038666666666666,0.0041333333333333
0.004,0.0041333333333333
0.004,0.0041777777777777
0.004,0.0042222222222222
0.004,0.0042666666666666
0.004,0.0043111111111111
0.0041333333333333,0.0043111111111111
0.0042666666666666,0.0043111111111111
0.0042666666666666,0.0043555555555555
0.0042666666666666,0.0044
0.0042666666666666,0.0044444444444444
0.0042666666666666,0.0044888888888888
0.0042666666666666,0.0045333333333333
0.0042666666666666,0.0045777777777777
0.0042666666666666,0.0046222222222222
0.0042666666666666,0.0046666666666666
0.0042666666666666,0.0047111111111111
0.0042666666666666,0.0047555555555555
0.0042666666666666,0.0048
0.0042666666666666,0.0048444444444444
0.0044,0.0048444444444444
0.0045333333333333,0.0048444444444444
0.0046666666666666,0.0048444444444444
0.0048,0.0048444444444444
0.0048,0.0048888888888888
0.0048,0.0049333333333333
0.0048,0.0049777777777777
0.0048,0.0050222222222222
0.0048,0.0050666666666666
0.0048,0.0051111111111111
0.0048,0.0051555555555555
0.0049333333333333,0.0051555555555555
0.0049333333333333,0.0052
0.0050666666666666,0.0052
0.0050666666666666,0.0052444444444444
0.0050666666666666,0.0052888888888888
0.0050666666666666,0.0053333333333333
0.0050666666666666,0.0053777777777777
0.0050666666666666,0.0054222222222222
0.0050666666666666,0.0054666666666666
0.0050666666666666,0.0055111111111111
0.0050666666666666,0.0055555555555555
0.0050666666666666,0.0056
0.0050666666666666,0.0056444444444444
0.0050666666666666,0.0056888888888888
0.0050666666666666,0.0057333333333333
0.0052,0.0057333333333333
0.0052,0.0057777777777777
0.0052,0.0058222222222222
0.0053333333333333,0.0058222222222222
0.0054666666666666,0.0058222222222222
0.0054666666666666,0.0058666666666666
0.0056,0.0058666666666666
0.0056,0.0059111111111111
0.0056,0.0059555555555555
0.0056,0.006
0.0056,0.0060444444444444
0.0056,0.0060888888888888
0.0056,0.0061333333333333
0.0056,0.0061777777777777
0.0056,0.0062222222222222
0.0056,0.0062666666666666
0.0056,0.0063111111111111
0.0056,0.0063555555555555
0.0056,0.0064
0.0056,0.0064444444444444
0.0057333333333333,0.0064444444444444
0.0057333333333333,0.0064888888888888
0.0058666666666666,0.0064888888888888
0.0058666666666666,0.0065333333333333
0.006,0.0065333333333333
0.0061333333333333,0.0065333333333333
0.0061333333333333,0.0065777777777777
0.0061333333333333,0.0066222222222222
0.0062666666666666,0.0066222222222222
0.0062666666666666,0.0066666666666666
0.0062666666666666,0.0067111111111111
0.0062666666666666,0.0067555555555555
0.0064,0.0067555555555555
0.0065333333333333,0.0067555555555555
0.0065333333333333,0.0068
0.0066666666666666,0.0068
0.0066666666666666,0.0068444444444444
0.0066666666666666,0.0068888888888888
0.0068,0.0068888888888888
0.0068,0.0069333333333333
0.0068,0.0069777777777777
0.0068,0.0070222222222222
0.0068,0.0070666666666666
0.0069333333333333,0.0070666666666666
0.0069333333333333,0.0071111111111111
0.0069333333333333,0.0071555555555555
0.0069333333333333,0.0072
0.0069333333333333,0.0072444444444444
0.0069333333333333,0.0072888888888888
0.0069333333333333,0.0073333333333333
0.0069333333333333,0.0073777777777777
0.0069333333333333,0.0074222222222222
0.0069333333333333,0.0074666666666666
0.0069333333333333,0.0075111111111111
0.0070666666666666,0.0075111111111111
0.0070666666666666,0.0075555555555555
0.0070666666666666,0.0076
0.0070666666666666,0.0076444444444444
0.0070666666666666,0.0076888888888888
0.0070666666666666,0.0077333333333333
0.0072,0.0077333333333333
0.0072,0.0077777777777777
0.0073333333333333,0.0077777777777777
0.0073333333333333,0.0078222222222222
0.0073333333333333,0.0078666666666666
0.0074666666666666,0.0078666666666666
0.0074666666666666,0.0079111111111111
0.0074666666666666,0.0079555555555555
0.0074666666666666,0.008
0.0074666666666666,0.0080444444444444
0.0076,0.0080444444444444
0.0076,0.0080888888888888
0.0076,0.0081333333333333
0.0077333333333333,0.0081333333333333
0.0077333333333333,0.0081777777777777
0.0077333333333333,0.0082222222222222
0.0077333333333333,0.0082666666666666
0.0078666666666666,0.0082666666666666
0.0078666666666666,0.0083111111111111
0.0078666666666666,0.0083555555555555
0.0078666666666666,0.0084
0.0078666666666666,0.0084444444444444
0.0078666666666666,0.0084888888888888
0.0078666666666666,0.0085333333333333
0.0078666666666666,0.0085777777777777
0.0078666666666666,0.0086222222222222
0.0078666666666666,0.0086666666666666
0.0078666666666666,0.0087111111111111
0.0078666666666666,0.0087555555555555
0.0078666666666666,0.0088
0.008,0.0088
0.008,0.0088444444444444
0.0081333333333333,0.0088444444444444
0.0081333333333333,0.0088888888888888
0.0082666666666666,0.0088888888888888
0.0082666666666666,0.0089333333333333
0.0084,0.0089333333333333
0.0084,0.0089777777777777
0.0084,0.0090222222222222
0.0084,0.0090666666666666
0.0084,0.0091111111111111
0.0084,0.0091555555555555
0.0084,0.0092
0.0085333333333333,0.0092
0.0085333333333333,0.0092444444444444
0.0086666666666666,0.0092444444444444
0.0088,0.0092444444444444
0.0089333333333333,0.0092444444444444
0.0089333333333333,0.0092888888888888
0.0089333333333333,0.0093333333333333
0.0089333333333333,0.0093777777777777
0.0089333333333333,0.0094222222222222
0.0089333333333333,0.0094666666666666
0.0089333333333333,0.0095111111111111
0.0089333333333333,0.0095555555555555
0.0090666666666666,0.0095555555555555
0.0090666666666666,0.0096
0.0090666666666666,0.0096444444444444
0.0090666666666666,0.0096888888888888
0.0090666666666666,0.0097333333333333
0.0090666666666666,0.0097777777777777
0.0092,0.0097777777777777
0.0092,0.0098222222222222
0.0092,0.0098666666666666
0.0092,0.0099111111111111
0.0092,0.0099555555555555
0.0093333333333333,0.0099555555555555
0.0093333333333333,0.01
0.0093333333333333,0.0100444444444444
0.0093333333333333,0.0100888888888888
0.0094666666666666,0.0100888888888888
0.0094666666666666,0.0101333333333333
0.0094666666666666,0.0101777777777777
0.0094666666666666,0.0102222222222222
0.0094666666666666,0.0102666666666666
0.0094666666666666,0.0103111111111111
0.0094666666666666,0.0103555555555555
0.0094666666666666,0.0104
0.0094666666666666,0.0104444444444444
0.0096,0.0104444444444444
0.0097333333333333,0.0104444444444444
0.0098666666666666,0.0104444444444444
0.0098666666666666,0.0104888888888888
0.0098666666666666,0.0105333333333333
0.0098666666666666,0.0105777777777777
0.0098666666666666,0.0106222222222222
0.0098666666666666,0.0106666666666666
0.0098666666666666,0.0107111111111111
0.01,0.0107111111111111
0.01,0.0107555555555555
0.0101333333333333,0.0107555555555555
0.0101333333333333,0.0108
0.0101333333333333,0.0108444444444444
0.0101333333333333,0.0108888888888888
0.0101333333333333,0.0109333333333333
0.0102666666666666,0.0109333333333333
0.0104,0.0109333333333333
0.0105333333333333,0.0109333333333333
0.0105333333333333,0.0109777777777777
0.0105333333333333,0.0110222222222222
0.0105333333333333,0.0110666666666666
0.0105333333333333,0.0111111111111111
0.0105333333333333,0.0111555555555555
0.0105333333333333,0.0112
0.0106666666666666,0.0112
0.0106666666666666,0.0112444444444444
0.0106666666666666,0.0112888888888888
0.0106666666666666,0.0113333333333333
0.0106666666666666,0.0113777777777777
0.0106666666666666,0.0114222222222222
0.0108,0.0114222222222222
0.0108,0.0114666666666666
0.0108,0.0115111111111111
0.0108,0.0115555555555555
0.0108,0.0116
0.0109333333333333,0.0116
0.0109333333333333,0.0116444444444444
0.0109333333333333,0.0116888888888888
0.0109333333333333,0.0117333333333333
0.0109333333333333,0.0117777777777777
0.0109333333333333,0.0118222222222222
0.0109333333333333,0.0118666666666666
0.0109333333333333,0.0119111111111111
0.0109333333333333,0.0119555555555555
0.0110666666666666,0.0119555555555555
0.0110666666666666,0.012
0.0112,0.012
0.0112,0.0120444444444444
0.0112,0.0120888888888888
0.0112,0.0121333333333333
0.0112,0.0121777777777777
0.0112,0.0122222222222222
0.0112,0.0122666666666666
0.0112,0.0123111111111111
0.0112,0.0123555555555555
0.0112,0.0124
0.0112,0.0124444444444444
0.0112,0.0124888888888888
0.0113333333333333,0.0124888888888888
0.0113333333333333,0.0125333333333333
0.0114666666666666,0.0125333333333333
0.0114666666666666,0.0125777777777777
0.0114666666666666,0.0126222222222222
0.0116,0.0126222222222222
0.0117333333333333,0.0126222222222222
0.0117333333333333,0.0126666666666666
0.0118666666666666,0.0126666666666666
0.0118666666666666,0.0127111111111111
0.0118666666666666,0.0127555555555555
0.012,0.0127555555555555
0.012,0.0128
0.012,0.0128444444444444
0.0121333333333333,0.0128444444444444
0.0121333333333333,0.0128888888888888
0.0121333333333333,0.0129333333333333
0.0121333333333333,0.0129777777777777
0.0121333333333333,0.0130222222222222
0.0121333333333333,0.0130666666666666
0.0122666666666666,0.0130666666666666
0.0122666666666666,0.0131111111111111
0.0122666666666666,0.0131555555555555
0.0124,0.0131555555555555
0.0124,0.0132
0.0125333333333333,0.0132
0.0125333333333333,0.0132444444444444
0.0125333333333333,0.0132888888888888
0.0125333333333333,0.0133333333333333
0.0125333333333333,0.0133777777777777
0.0126666666666666,0.0133777777777777
0.0126666666666666,0.0134222222222222
0.0126666666666666,0.0134666666666666
0.0126666666666666,0.0135111111111111
0.0126666666666666,0.0135555555555555
0.0128,0.0135555555555555
0.0129333333333333,0.0135555555555555
0.0129333333333333,0.0136
0.0129333333333333,0.0136444444444444
0.0129333333333333,0.0136888888888888
0.0129333333333333,0.0137333333333333
0.0130666666666666,0.0137333333333333
0.0130666666666666,0.0137777777777777
0.0130666666666666,0.0138222222222222
0.0130666666666666,0.0138666666666666
0.0130666666666666,0.0139111111111111
0.0130666666666666,0.0139555555555555
0.0130666666666666,0.014
0.0130666666666666,0.0140444444444444
0.0130666666666666,0.0140888888888888
0.0130666666666666,0.0141333333333333
0.0130666666666666,0.0141777777777777
0.0130666666666666,0.0142222222222222
0.0132,0.0142222222222222
0.0133333333333333,0.0142222222222222
0.0134666666666666,0.0142222222222222
0.0134666666666666,0.0142666666666666
0.0134666666666666,0.0143111111111111
0.0134666666666666,0.0143555555555555
0.0134666666666666,0.0144
0.0136,0.0144
0.0137333333333333,0.0144
0.0137333333333333,0.0144444444444444
0.0137333333333333,0.0144888888888888
0.0137333333333333,0.0145333333333333
0.0137333333333333,0.0145777777777777
0.0138666666666666,0.0145777777777777
0.0138666666666666,0.0146222222222222
0.0138666666666666,0.0146666666666666
0.014,0.0146666666666666
0.014,0.0147111111111111
0.014,0.0147555555555555
0.014,0.0148
0.014,0.0148444444444444
0.014,0.0148888888888888
0.014,0.0149333333333333
0.014,0.0149777777777777
0.014,0.0150222222222222
0.014,0.0150666666666666
0.014,0.0151111111111111
0.014,0.0151555555555555
0.0141333333333333,0.0151555555555555
0.0141333333333333,0.0152
0.0142666666666666,0.0152
0.0144,0.0152
0.0144,0.0152444444444444
0.0144,0.0152888888888888
0.0144,0.0153333333333333
0.0144,0.0153777777777777
0.0144,0.0154222222222222
0.0144,0.0154666666666666
0.0144,0.0155111111111111
0.0145333333333333,0.0155111111111111
0.0145333333333333,0.0155555555555555
0.0145333333333333,0.0156
0.0145333333333333,0.0156444444444444
0.0145333333333333,0.0156888888888888
0.0145333333333333,0.0157333333333333
0.0145333333333333,0.0157777777777777
0.0145333333333333,0.0158222222222222
0.0145333333333333,0.0158666666666666
0.0146666666666666,0.0158666666666666
0.0146666666666666,0.0159111111111111
0.0146666666666666,0.0159555555555555
0.0148,0.0159555555555555
0.0148,0.016
0.0149333333333333,0.016
0.0150666666666666,0.016
0.0150666666666666,0.0160444444444444
0.0150666666666666,0.0160888888888888
0.0150666666666666,0.0161333333333333
0.0150666666666666,0.0161777777777777
0.0150666666666666,0.0162222222222222
0.0150666666666666,0.0162666666666666
0.0150666666666666,0.0163111111111111
0.0152,0.0163111111111111
0.0153333333333333,0.0163111111111111
0.0153333333333333,0.0163555555555555
0.0154666666666666,0.0163555555555555
0.0154666666666666,0.0164
0.0154666666666666,0.0164444444444444
0.0154666666666666,0.0164888888888888
0.0154666666666666,0.0165333333333333
0.0154666666666666,0.0165777777777777
0.0156,0.0165777777777777
0.0156,0.0166222222222222
0.0157333333333333,0.0166222222222222
0.0157333333333333,0.0166666666666666
0.0158666666666666,0.0166666666666666
0.0158666666666666,0.0167111111111111
0.0158666666666666,0.0167555555555555
0.0158666666666666,0.0168
0.0158666666666666,0.0168444444444444
0.0158666666666666,0.0168888888888888
0.0158666666666666,0.0169333333333333
0.0158666666666666,0.0169777777777777
0.016,0.0169777777777777
0.016,0.0170222222222222
0.016,0.0170666666666666
0.016,0.0171111111111111
0.016,0.0171555555555555
0.016,0.0172
0.016,0.0172444444444444
0.016,0.0172888888888888
0.016,0.0173333333333333
0.0161333333333333,0.0173333333333333
0.0161333333333333,0.0173777777777777
0.0161333333333333,0.0174222222222222
0.0161333333333333,0.0174666666666666
0.0161333333333333,0.0175111111111111
0.0161333333333333,0.0175555555555555
0.0161333333333333,0.0176
0.0161333333333333,0.0176444444444444
0.0162666666666666,0.0176444444444444
0.0162666666666666,0.0176888888888888
0.0164,0.0176888888888888
0.0164,0.0177333333333333
0.0164,0.0177777777777777
0.0164,0.0178222222222222
0.0164,0.0178666666666666
0.0164,0.0179111111111111
0.0165333333333333,0.0179111111111111
0.0165333333333333,0.0179555555555555
0.0165333333333333,0.018
0.0165333333333333,0.0180444444444444
0.0165333333333333,0.0180888888888888
0.0165333333333333,0.0181333333333333
0.0165333333333333,0.0181777777777777
0.0166666666666666,0.0181777777777777
0.0166666666666666,0.0182222222222222
0.0166666666666666,0.0182666666666666
0.0166666666666666,0.0183111111111111
0.0168,0.0183111111111111
0.0168,0.0183555555555555
0.0168,0.0184
0.0169333333333333,0.0184
0.0169333333333333,0.0184444444444444
0.0169333333333333,0.0184888888888888
0.0170666666666666,0.0184888888888888
0.0170666666666666,0.0185333333333333
0.0170666666666666,0.0185777777777777
0.0170666666666666,0.0186222222222222
0.0170666666666666,0.0186666666666666
0.0172,0.0186666666666666
0.0173333333333333,0.0186666666666666
0.0173333333333333,0.0187111111111111
0.0173333333333333,0.0187555555555555
0.0173333333333333,0.0188
0.0173333333333333,0.0188444444444444
0.0173333333333333,0.0188888888888888
0.0173333333333333,0.0189333333333333
0.0173333333333333,0.0189777777777777
0.0173333333333333,0.0190222222222222
0.0174666666666666,0.0190222222222222
0.0176,0.0190222222222222
0.0176,0.0190666666666666
0.0177333333333333,0.0190666666666666
0.0177333333333333,0.0191111111111111
0.0177333333333333,0.0191555555555555
0.0178666666666666,0.0191555555555555
0.0178666666666666,0.0192
0.0178666666666666,0.0192444444444444
0.0178666666666666,0.0192888888888888
0.0178666666666666,0.0193333333333333
0.018,0.0193333333333333
0.018,0.0193777777777777
0.018,0.0194222222222222
0.018,0.0194666666666666
0.018,0.0195111111111111
0.0181333333333333,0.0195111111111111
0.0181333333333333,0.0195555555555555
0.0181333333333333,0.0196
0.0181333333333333,0.0196444444444444
0.0181333333333333,0.0196888888888888
0.0181333333333333,0.0197333333333333
0.0181333333333333,0.0197777777777777
0.0182666666666666,0.0197777777777777
0.0182666666666666,0.0198222222222222
0.0182666666666666,0.0198666666666666
0.0182666666666666,0.0199111111111111
0.0182666666666666,0.0199555555555555
0.0184,0.0199555555555555
0.0184,0.02
0.0184,0.0200444444444444
0.0185333333333333,0.0200444444444444
0.0185333333333333,0.0200888888888888
0.0186666666666666,0.0200888888888888
0.0186666666666666,0.0201333333333333
0.0188,0.0201333333333333
0.0188,0.0201777777777777
0.0188,0.0202222222222222
0.0188,0.0202666666666666
0.0189333333333333,0.0202666666666666
0.0189333333333333,0.0203111111111111
0.0189333333333333,0.0203555555555555
0.0189333333333333,0.0204
0.0190666666666666,0.0204
0.0190666666666666,0.0204444444444444
0.0190666666666666,0.0204888888888888
0.0192,0.0204888888888888
0.0192,0.0205333333333333
0.0192,0.0205777777777777
0.0192,0.0206222222222222
0.0192,0.0206666666666666
0.0192,0.0207111111111111
0.0192,0.0207555555555555
0.0192,0.0208
0.0192,0.0208444444444444
0.0192,0.0208888888888888
0.0192,0.0209333333333333
0.0192,0.0209777777777777
0.0193333333333333,0.0209777777777777
0.0193333333333333,0.0210222222222222
0.0193333333333333,0.0210666666666666
0.0194666666666666,0.0210666666666666
0.0196,0.0210666666666666
0.0196,0.0211111111111111
0.0196,0.0211555555555555
0.0196,0.0212
0.0196,0.0212444444444444
0.0197333333333333,0.0212444444444444
0.0198666666666666,0.0212444444444444
0.0198666666666666,0.0212888888888888
0.0198666666666666,0.0213333333333333
0.0198666666666666,0.0213777777777777
0.02,0.0213777777777777
0.02,0.0214222222222222
0.0201333333333333,0.0214222222222222
0.0201333333333333,0.0214666666666666
0.0201333333333333,0.0215111111111111
0.0201333333333333,0.0215555555555555
0.0201333333333333,0.0216
0.0201333333333333,0.0216444444444444
0.0202666666666666,0.0216444444444444
0.0202666666666666,0.0216888888888888
0.0204,0.0216888888888888
0.0204,0.0217333333333333
0.0204,0.0217777777777777
0.0204,0.0218222222222222
0.0205333333333333,0.0218222222222222
0.0205333333333333,0.0218666666666666
0.0205333333333333,0.0219111111111111
0.0205333333333333,0.0219555555555555
0.0205333333333333,0.022
0.0206666666666666,0.022
0.0206666666666666,0.0220444444444444
0.0206666666666666,0.0220888888888888
0.0208,0.0220888888888888
0.0209333333333333,0.0220888888888888
0.0209333333333333,0.0221333333333333
0.0209333333333333,0.0221777777777777
0.0209333333333333,0.0222222222222222
0.0209333333333333,0.0222666666666666
0.0210666666666666,0.0222666666666666
0.0212,0.0222666666666666
0.0212,0.0223111111111111
0.0212,0.0223555555555555
0.0212,0.0224
0.0212,0.0224444444444444
0.0212,0.0224888888888888
0.0213333333333333,0.0224888888888888
0.0213333333333333,0.0225333333333333
0.0213333333333333,0.0225777777777777
0.0213333333333333,0.0226222222222222
0.0213333333333333,0.0226666666666666
0.0213333333333333,0.0227111111111111
0.0213333333333333,0.0227555555555555
0.0214666666666666,0.0227555555555555
0.0214666666666666,0.0228
0.0214666666666666,0.0228444444444444
0.0214666666666666,0.0228888888888888
0.0214666666666666,0.0229333333333333
0.0214666666666666,0.0229777777777777
0.0216,0.0229777777777777
0.0216,0.0230222222222222
0.0217333333333333,0.0230222222222222
0.0218666666666666,0.0230222222222222
0.0218666666666666,0.0230666666666666
0.0218666666666666,0.0231111111111111
0.0218666666666666,0.0231555555555555
0.0218666666666666,0.0232
0.022,0.0232
0.022,0.0232444444444444
0.022,0.0232888888888888
0.022,0.0233333333333333
0.022,0.0233777777777777
0.022,0.0234222222222222
0.0221333333333333,0.0234222222222222
0.0221333333333333,0.0234666666666666
0.0222666666666666,0.0234666666666666
0.0222666666666666,0.0235111111111111
0.0222666666666666,0.0235555555555555
0.0222666666666666,0.0236
0.0222666666666666,0.0236444444444444
0.0222666666666666,0.0236888888888888
0.0222666666666666,0.0237333333333333
0.0222666666666666,0.0237777777777777
0.0222666666666666,0.0238222222222222
0.0224,0.0238222222222222
0.0224,0.0238666666666666
0.0225333333333333,0.0238666666666666
0.0225333333333333,0.0239111111111111
0.0225333333333333,0.0239555555555555
0.0226666666666666,0.0239555555555555
0.0228,0.0239555555555555
0.0228,0.024
0.0228,0.0240444444444444
0.0228,0.0240888888888888
0.0228,0.0241333333333333
0.0228,0.0241777777777777
0.0229333333333333,0.0241777777777777
0.0229333333333333,0.0242222222222222
0.0229333333333333,0.0242666666666666
0.0229333333333333,0.0243111111111111
0.0229333333333333,0.0243555555555555
0.0229333333333333,0.0244
0.0229333333333333,0.0244444444444444
0.0229333333333333,0.0244888888888888
0.0230666666666666,0.0244888888888888
0.0230666666666666,0.0245333333333333
0.0230666666666666,0.0245777777777777
0.0230666666666666,0.0246222222222222
0.0230666666666666,0.0246666666666666
0.0230666666666666,0.0247111111111111
0.0230666666666666,0.0247555555555555
0.0232,0.0247555555555555
0.0232,0.0248
0.0233333333333333,0.0248
0.0233333333333333,0.0248444444444444
0.0233333333333333,0.0248888888888888
0.0233333333333333,0.0249333333333333
0.0233333333333333,0.0249777777777777
0.0234666666666666,0.0249777777777777
0.0234666666666666,0.0250222222222222
0.0236,0.0250222222222222
0.0236,0.0250666666666666
0.0236,0.0251111111111111
0.0236,0.0251555555555555
0.0237333333333333,0.0251555555555555
0.0237333333333333,0.0252
0.0237333333333333,0.0252444444444444
0.0237333333333333,0.0252888888888888
0.0237333333333333,0.0253333333333333
0.0237333333333333,0.0253777777777777
0.0237333333333333,0.0254222222222222
0.0237333333333333,0.0254666666666666
0.0237333333333333,0.0255111111111111
0.0238666666666666,0.0255111111111111
0.024,0.0255111111111111
0.024,0.0255555555555555
0.024,0.0256
0.024,0.0256444444444444
0.0241333333333333,0.0256444444444444
0.0242666666666666,0.0256444444444444
0.0242666666666666,0.0256888888888888
0.0244,0.0256888888888888
0.0244,0.0257333333333333
0.0245333333333333,0.0257333333333333
0.0245333333333333,0.0257777777777777
0.0246666666666666,0.0257777777777777
0.0246666666666666,0.0258222222222222
0.0246666666666666,0.0258666666666666
0.0246666666666666,0.0259111111111111
0.0246666666666666,0.0259555555555555
0.0246666666666666,0.026
0.0248,0.026
0.0248,0.0260444444444444
0.0248,0.0260888888888888
0.0248,0.0261333333333333
0.0249333333333333,0.0261333333333333
0.0249333333333333,0.0261777777777777
0.0249333333333333,0.0262222222222222
0.0250666666666666,0.0262222222222222
0.0250666666666666,0.0262666666666666
0.0250666666666666,0.0263111111111111
0.0252,0.0263111111111111
0.0252,0.0263555555555555
0.0252,0.0264
0.0252,0.0264444444444444
0.0253333333333333,0.0264444444444444
0.0254666666666666,0.0264444444444444
0.0254666666666666,0.0264888888888888
0.0254666666666666,0.0265333333333333
0.0254666666666666,0.0265777777777777
0.0256,0.0265777777777777
0.0256,0.0266222222222222
0.0256,0.0266666666666666
0.0257333333333333,0.0266666666666666
0.0257333333333333,0.0267111111111111
0.0258666666666666,0.0267111111111111
0.0258666666666666,0.0267555555555555
0.0258666666666666,0.0268
0.0258666666666666,0.0268444444444444
0.0258666666666666,0.0268888888888888
0.0258666666666666,0.0269333333333333
0.0258666666666666,0.0269777777777777
0.0258666666666666,0.0270222222222222
0.0258666666666666,0.0270666666666666
0.0258666666666666,0.0271111111111111
0.026,0.0271111111111111
0.026,0.0271555555555555
0.026,0.0272
0.0261333333333333,0.0272
0.0261333333333333,0.0272444444444444
0.0261333333333333,0.0272888888888888
0.0261333333333333,0.0273333333333333
0.0261333333333333,0.0273777777777777
0.0261333333333333,0.0274222222222222
0.0261333333333333,0.0274666666666666
0.0261333333333333,0.0275111111111111
0.0261333333333333,0.0275555555555555
0.0262666666666666,0.0275555555555555
0.0262666666666666,0.0276
0.0264,0.0276
0.0264,0.0276444444444444
0.0264,0.0276888888888888
0.0264,0.0277333333333333
0.0265333333333333,0.0277333333333333
0.0265333333333333,0.0277777777777777
0.0265333333333333,0.0278222222222222
0.0266666666666666,0.0278222222222222
0.0266666666666666,0.0278666666666666
0.0268,0.0278666666666666
0.0268,0.0279111111111111
0.0268,0.0279555555555555
0.0268,0.028
0.0268,0.0280444444444444
0.0268,0.0280888888888888
0.0268,0.0281333333333333
0.0268,0.0281777777777777
0.0268,0.0282222222222222
0.0268,0.0282666666666666
0.0268,0.0283111111111111
0.0268,0.0283555555555555
0.0268,0.0284
0.0268,0.0284444444444444
0.0268,0.0284888888888888
0.0268,0.0285333333333333
0.0268,0.0285777777777777
0.0268,0.0286222222222222
0.0269333333333333,0.0286222222222222
0.0269333333333333,0.0286666666666666
0.0269333333333333,0.0287111111111111
0.0269333333333333,0.0287555555555555
0.0269333333333333,0.0288
0.0270666666666666,0.0288
0.0272,0.0288
0.0272,0.0288444444444444
0.0272,0.0288888888888888
0.0272,0.0289333333333333
0.0273333333333333,0.0289333333333333
0.0273333333333333,0.0289777777777777
0.0273333333333333,0.0290222222222222
0.0273333333333333,0.0290666666666666
0.0274666666666666,0.0290666666666666
0.0274666666666666,0.0291111111111111
0.0276,0.0291111111111111
0.0276,0.0291555555555555
0.0276,0.0292
0.0276,0.0292444444444444
0.0276,0.0292888888888888
0.0277333333333333,0.0292888888888888
0.0277333333333333,0.0293333333333333
